acc,val_acc,loss,val_loss
0.5986976623535156,0.6540465354919434,0.9330058097839355,0.7855566143989563
0.6427609920501709,0.6721083521842957,0.8211538791656494,0.7507633566856384
0.6534838080406189,0.6736714243888855,0.7982361316680908,0.7577713131904602
0.6579118967056274,0.6674192547798157,0.7873396873474121,0.7510999441146851
0.6653353571891785,0.6788815855979919,0.7720232009887695,0.7303943634033203
0.6701540946960449,0.6927752494812012,0.764311671257019,0.7181519865989685
0.6747124195098877,0.6889544725418091,0.7566167116165161,0.7245475649833679
0.6798784732818604,0.6849600672721863,0.7436385750770569,0.7195361256599426
0.6859561800956726,0.7004168033599854,0.7367304563522339,0.7002266645431519
0.6906012296676636,0.6969434022903442,0.727264404296875,0.705868124961853
0.6886911392211914,0.7047585844993591,0.7242172360420227,0.6970105171203613
0.6966355443000793,0.7120528221130371,0.7164592146873474,0.6896810531616211
0.699153482913971,0.7118791341781616,0.7108286023139954,0.6801794171333313
0.6997612118721008,0.7136158347129822,0.7101982831954956,0.6735550165176392
0.700325608253479,0.7205626964569092,0.7067985534667969,0.6680864691734314
0.7061862349510193,0.715178906917572,0.6998860239982605,0.6817821860313416
0.7083134651184082,0.7214310765266418,0.6939719319343567,0.6640576720237732
0.7058823704719543,0.733414351940155,0.6947773694992065,0.646841824054718
0.7149555087089539,0.728725254535675,0.6791457533836365,0.650558590888977
0.7166051864624023,0.7212573885917664,0.6828448176383972,0.6630579829216003
0.7161276340484619,0.7169156074523926,0.6812309622764587,0.6739016175270081
0.7172129154205322,0.7228204011917114,0.6793753504753113,0.6578898429870605
0.7193835377693176,0.7327197194099426,0.6773531436920166,0.6430954933166504
0.7238550186157227,0.7374088168144226,0.672869086265564,0.6349974870681763
0.7183850407600403,0.7242097854614258,0.6766459941864014,0.6509132385253906
0.7193835377693176,0.7143105268478394,0.66941237449646,0.6641732454299927
0.723247230052948,0.7226467728614807,0.6648786067962646,0.651210367679596
0.7168222069740295,0.7332407236099243,0.6664662957191467,0.6442952752113342
0.7209029793739319,0.7207363843917847,0.6662210822105408,0.6622917652130127
0.7235077023506165,0.7381035089492798,0.6628392934799194,0.6286831498146057
0.7238115668296814,0.7255991697311401,0.6598021388053894,0.6534473896026611
0.7284132838249207,0.7394928932189941,0.6562910676002502,0.6301665902137756
0.727718710899353,0.740708589553833,0.6556635499000549,0.6343822479248047
0.7285869121551514,0.7221257090568542,0.6579839587211609,0.6611633896827698
0.7288039922714233,0.7325460314750671,0.6555516123771667,0.636401355266571
0.7301931977272034,0.7301146388053894,0.6490630507469177,0.6450265049934387
