acc,val_acc,loss,val_loss
0.7089211940765381,0.7849947810173035,0.7079038023948669,0.5164849758148193
0.7657911777496338,0.7928100228309631,0.5543704032897949,0.4855727255344391
0.7778163552284241,0.793678343296051,0.5199467539787292,0.4997779130935669
0.788843035697937,0.7697117328643799,0.5041158199310303,0.5231705904006958
0.7842413783073425,0.8051406741142273,0.5058408379554749,0.465478777885437
0.7944866418838501,0.8115665316581726,0.4892735779285431,0.46078506112098694
0.8007814288139343,0.8148662447929382,0.48379215598106384,0.4484759271144867
0.807119607925415,0.8148662447929382,0.46983814239501953,0.43684861063957214
0.8086824417114258,0.826154887676239,0.46139344573020935,0.42938026785850525
0.8084653615951538,0.8343174457550049,0.46192067861557007,0.41334983706474304
0.8161927461624146,0.82650226354599,0.448625773191452,0.4256356954574585
0.8172780275344849,0.8289336562156677,0.4459591507911682,0.4138583838939667
0.8154981732368469,0.8355331420898438,0.4490220248699188,0.410805344581604
0.8174517154693604,0.8287599682807922,0.44609132409095764,0.4100857377052307
0.8201866745948792,0.8318860530853271,0.43883949518203735,0.4107787311077118
0.8212719559669495,0.8310177326202393,0.43563294410705566,0.4137500524520874
0.8243976831436157,0.8344911336898804,0.43316781520843506,0.40278729796409607
0.8188409209251404,0.8421326875686646,0.4368913471698761,0.4009183347225189
0.8192750215530396,0.835359513759613,0.43083471059799194,0.4085434675216675
0.8217929005622864,0.8372699022293091,0.4300723075866699,0.4018518924713135
0.8233557343482971,0.8357068300247192,0.42512696981430054,0.3989005982875824
0.8251791000366211,0.8391802906990051,0.4244932234287262,0.3982286751270294
0.8269155621528625,0.8405696153640747,0.42142733931541443,0.3916641175746918
0.8249186277389526,0.8332754373550415,0.4263932704925537,0.40517422556877136
0.8271326422691345,0.8443903923034668,0.41983866691589355,0.38463491201400757
0.8291295766830444,0.8430010676383972,0.4160250723361969,0.3914535343647003
0.8297807574272156,0.8332754373550415,0.4128701984882355,0.4106522798538208
0.833123505115509,0.8336228132247925,0.40819430351257324,0.39824119210243225
0.8283915519714355,0.8393539190292358,0.4173259735107422,0.40227603912353516
0.8339049220085144,0.8365752100944519,0.40832674503326416,0.40389886498451233
0.8335576057434082,0.8325807452201843,0.40997546911239624,0.40662574768066406
0.8335576057434082,0.8377909064292908,0.4064917266368866,0.3924945890903473
0.8335142135620117,0.8324070572853088,0.4053109884262085,0.40667417645454407
0.8365964889526367,0.8372699022293091,0.40433627367019653,0.39624154567718506
0.8389407396316528,0.838485598564148,0.39815086126327515,0.40990757942199707
0.8370305895805359,0.8377909064292908,0.4011053442955017,0.393882691860199
0.8374212980270386,0.8438693881034851,0.3986526429653168,0.3840274512767792
0.8392012119293213,0.8421326875686646,0.3945424556732178,0.38806235790252686
0.8370740413665771,0.8383119106292725,0.40004706382751465,0.3943048417568207
0.8370740413665771,0.8463007807731628,0.3997907042503357,0.38447344303131104
0.8414152264595032,0.84230637550354,0.3943656086921692,0.392886757850647
0.8387671113014221,0.8228551745414734,0.39371320605278015,0.43021610379219055
0.8362926244735718,0.8436957001686096,0.3974625766277313,0.38399726152420044
0.8420664072036743,0.840395987033844,0.3933977484703064,0.3891657888889313
0.839591920375824,0.8445640802383423,0.3921935260295868,0.37974676489830017
0.8386802673339844,0.8409169912338257,0.39455071091651917,0.3812146484851837
0.8404167294502258,0.8365752100944519,0.38684654235839844,0.4010632336139679
0.8428044319152832,0.8424800038337708,0.3888125717639923,0.3872481882572174
0.8438029289245605,0.8428273797035217,0.38629773259162903,0.3953465223312378
0.8401128649711609,0.8433483839035034,0.38956597447395325,0.38717755675315857
0.8415889143943787,0.8447377681732178,0.3873051106929779,0.382926344871521
0.8421098589897156,0.8419589996337891,0.3843217194080353,0.3924085199832916
0.8431517481803894,0.8412643074989319,0.3839251399040222,0.3888414204120636
0.8415889143943787,0.8332754373550415,0.3849392831325531,0.39987343549728394
0.8475363850593567,0.8499478697776794,0.37588152289390564,0.3726785480976105
0.8442804217338562,0.8478638529777527,0.3830062448978424,0.37407922744750977
0.8473626971244812,0.8377909064292908,0.3765055239200592,0.39110061526298523
0.8421532511711121,0.8376172184944153,0.3847876787185669,0.39554962515830994
0.8448882102966309,0.8463007807731628,0.38153359293937683,0.3797619640827179
0.8457998633384705,0.8433483839035034,0.37824746966362,0.38318419456481934
0.8465378880500793,0.8478638529777527,0.37719473242759705,0.37727493047714233
0.8425439596176147,0.8449114561080933,0.3837946653366089,0.3881567418575287
0.8477968573570251,0.8419589996337891,0.3758966624736786,0.3998256027698517
0.845756471157074,0.8482111692428589,0.3768448531627655,0.3761932849884033
0.846928596496582,0.8435220718383789,0.37895530462265015,0.3820894956588745
0.8475363850593567,0.8485585451126099,0.3726901710033417,0.3748496174812317
0.8506620526313782,0.8424800038337708,0.36701756715774536,0.3939470946788788
0.8461905717849731,0.8478638529777527,0.37462812662124634,0.37490397691726685
0.8498371839523315,0.8449114561080933,0.3717575669288635,0.3869664967060089
0.8479270935058594,0.838138222694397,0.3711484372615814,0.4004454016685486
0.8504015803337097,0.8489058613777161,0.37194377183914185,0.38341954350471497
0.848838746547699,0.8435220718383789,0.367885947227478,0.3918529152870178
0.8476231694221497,0.8410906791687012,0.3711108863353729,0.39721980690956116
0.8481875658035278,0.8482111692428589,0.3719863295555115,0.38155969977378845
0.8523551225662231,0.8452587723731995,0.3654243052005768,0.3816809356212616
0.847145676612854,0.8369225263595581,0.3717499375343323,0.39440637826919556
0.8516170978546143,0.8436957001686096,0.37144240736961365,0.3777002692222595
0.8525721430778503,0.8449114561080933,0.3615342378616333,0.3734196126461029
0.8513566255569458,0.8370962142944336,0.3663368821144104,0.4021656811237335
0.8502713441848755,0.8485585451126099,0.36707112193107605,0.38288766145706177
0.8490992188453674,0.8442167639732361,0.368046373128891,0.3826858401298523
0.850010871887207,0.84230637550354,0.36859962344169617,0.39487117528915405
0.8555676341056824,0.8447377681732178,0.3591387867927551,0.38422536849975586
0.8515302538871765,0.8442167639732361,0.36457785964012146,0.37531518936157227
0.8524419069290161,0.8457797765731812,0.3637999892234802,0.3788664638996124
0.85487300157547,0.8471691608428955,0.3577861785888672,0.38084912300109863
0.8545257449150085,0.8426536917686462,0.36022424697875977,0.3931747376918793
0.8558281064033508,0.8466481566429138,0.35636642575263977,0.3858810067176819
0.8537877202033997,0.8502952456474304,0.36385589838027954,0.3769835829734802
0.8539179563522339,0.8459534645080566,0.35557740926742554,0.3805798292160034
0.8539179563522339,0.8424800038337708,0.3610791265964508,0.391910195350647
0.8536574840545654,0.8397012948989868,0.36071136593818665,0.39434778690338135
0.8550900816917419,0.8513372540473938,0.35824042558670044,0.3749871850013733
0.8519644141197205,0.8456060886383057,0.36147233843803406,0.37603262066841125
0.8515737056732178,0.8438693881034851,0.361459881067276,0.38198497891426086
0.853179931640625,0.8499478697776794,0.36153358221054077,0.37868279218673706
0.8550466895103455,0.8383119106292725,0.3550962209701538,0.39837613701820374
0.8535706400871277,0.8494268655776978,0.3581761121749878,0.37635338306427
0.8542218208312988,0.8478638529777527,0.3558160364627838,0.37031230330467224
0.8544389009475708,0.8475164771080017,0.35425886511802673,0.3830237090587616
